project_id,line_item_id,category,description,unit,unit_cost_inr,quantity,total_cost_inr
PRJ_NGO_00172_1,PRJ_NGO_00172_1_ITEM_2,Labor,Labor costs for project,person-month,116694.91,6,700169.46
PRJ_NGO_00172_1,PRJ_NGO_00172_1_ITEM_3,Transport,Transport costs for project,trip,145425.93,9,1308833.3699999999
PRJ_NGO_00172_1,PRJ_NGO_00172_1_ITEM_4,Admin,Admin costs for project,lump-sum,1664291.21,1,1664291.21
PRJ_NGO_00172_1,PRJ_NGO_00172_1_ITEM_5,Contingency,Contingency costs for project,lump-sum,670784.13,1,670784.13
PRJ_NGO_00173_3,PRJ_NGO_00173_3_ITEM_1,Food,Food costs for project,unit,43.67,9315,406786.05
PRJ_NGO_00173_3,PRJ_NGO_00173_3_ITEM_2,Transport,Transport costs for project,trip,13131.01,5,65655.05
PRJ_NGO_00173_3,PRJ_NGO_00173_3_ITEM_3,Staff,Staff costs for project,person-month,74300.82,4,297203.28
PRJ_NGO_00173_3,PRJ_NGO_00173_3_ITEM_4,Admin,Admin costs for project,lump-sum,148733.9,1,148733.9
PRJ_NGO_00173_3,PRJ_NGO_00173_3_ITEM_5,Contingency,Contingency costs for project,lump-sum,1021362.41,1,1021362.41
PRJ_NGO_00173_5,PRJ_NGO_00173_5_ITEM_1,Food,Food costs for project,unit,6.13,20730,127074.9
PRJ_NGO_00173_5,PRJ_NGO_00173_5_ITEM_2,Transport,Transport costs for project,trip,26314.2,6,157885.2
PRJ_NGO_00173_5,PRJ_NGO_00173_5_ITEM_3,Staff,Staff costs for project,person-month,141550.77,7,990855.3899999999
PRJ_NGO_00173_5,PRJ_NGO_00173_5_ITEM_4,Admin,Admin costs for project,lump-sum,1514960.28,1,1514960.28
PRJ_NGO_00173_5,PRJ_NGO_00173_5_ITEM_5,Contingency,Contingency costs for project,lump-sum,387628.22,1,387628.22
PRJ_NGO_00173_6,PRJ_NGO_00173_6_ITEM_1,Food,Food costs for project,unit,35.6,46662,1661167.2
PRJ_NGO_00173_6,PRJ_NGO_00173_6_ITEM_2,Transport,Transport costs for project,trip,42408.07,16,678529.12
PRJ_NGO_00173_6,PRJ_NGO_00173_6_ITEM_3,Staff,Staff costs for project,person-month,420212.14,7,2941484.98
PRJ_NGO_00173_6,PRJ_NGO_00173_6_ITEM_4,Admin,Admin costs for project,lump-sum,1387137.28,1,1387137.28
PRJ_NGO_00173_6,PRJ_NGO_00173_6_ITEM_5,Contingency,Contingency costs for project,lump-sum,1527623.98,1,1527623.98
PRJ_NGO_00173_4,PRJ_NGO_00173_4_ITEM_1,Food,Food costs for project,unit,18.9,28056,530258.3999999999
PRJ_NGO_00173_4,PRJ_NGO_00173_4_ITEM_2,Transport,Transport costs for project,trip,50941.02,10,509410.19999999995
PRJ_NGO_00173_4,PRJ_NGO_00173_4_ITEM_3,Staff,Staff costs for project,person-month,37503.7,7,262525.89999999997
PRJ_NGO_00173_4,PRJ_NGO_00173_4_ITEM_4,Admin,Admin costs for project,lump-sum,3324705.55,1,3324705.55
PRJ_NGO_00173_4,PRJ_NGO_00173_4_ITEM_5,Contingency,Contingency costs for project,lump-sum,1053957.45,1,1053957.45
PRJ_NGO_00173_2,PRJ_NGO_00173_2_ITEM_1,Food,Food costs for project,unit,73.71,10480,772480.7999999999
PRJ_NGO_00173_2,PRJ_NGO_00173_2_ITEM_2,Transport,Transport costs for project,trip,171268.24,5,856341.2
PRJ_NGO_00173_2,PRJ_NGO_00173_2_ITEM_3,Staff,Staff costs for project,person-month,17670.82,5,88354.1
PRJ_NGO_00173_2,PRJ_NGO_00173_2_ITEM_4,Admin,Admin costs for project,lump-sum,126035.22,1,126035.22
PRJ_NGO_00173_2,PRJ_NGO_00173_2_ITEM_5,Contingency,Contingency costs for project,lump-sum,290225.6,1,290225.6
PRJ_NGO_00173_1,PRJ_NGO_00173_1_ITEM_1,Food,Food costs for project,unit,13.81,83400,1151754.0
PRJ_NGO_00173_1,PRJ_NGO_00173_1_ITEM_2,Transport,Transport costs for project,trip,360739.14,20,7214782.800000001
PRJ_NGO_00173_1,PRJ_NGO_00173_1_ITEM_3,Staff,Staff costs for project,person-month,180778.86,10,1807788.5999999999
PRJ_NGO_00173_1,PRJ_NGO_00173_1_ITEM_4,Admin,Admin costs for project,lump-sum,1258303.5,1,1258303.5
PRJ_NGO_00173_1,PRJ_NGO_00173_1_ITEM_5,Contingency,Contingency costs for project,lump-sum,1516846.86,1,1516846.86
PRJ_NGO_00174_7,PRJ_NGO_00174_7_ITEM_1,Materials,Materials costs for project,kit,29.95,3766,112791.7
PRJ_NGO_00174_7,PRJ_NGO_00174_7_ITEM_2,Staff,Staff costs for project,person-month,75077.45,7,525542.15
PRJ_NGO_00174_7,PRJ_NGO_00174_7_ITEM_3,Transport,Transport costs for project,trip,325916.09,18,5866489.62
PRJ_NGO_00174_7,PRJ_NGO_00174_7_ITEM_4,Admin,Admin costs for project,lump-sum,775208.63,1,775208.63
PRJ_NGO_00174_7,PRJ_NGO_00174_7_ITEM_5,Contingency,Contingency costs for project,lump-sum,685580.89,1,685580.89
PRJ_NGO_00174_6,PRJ_NGO_00174_6_ITEM_1,Materials,Materials costs for project,kit,476.92,4466,2129924.72
PRJ_NGO_00174_6,PRJ_NGO_00174_6_ITEM_2,Staff,Staff costs for project,person-month,337918.62,6,2027511.72
PRJ_NGO_00174_6,PRJ_NGO_00174_6_ITEM_3,Transport,Transport costs for project,trip,13285.75,22,292286.5
PRJ_NGO_00174_6,PRJ_NGO_00174_6_ITEM_4,Admin,Admin costs for project,lump-sum,2536486.85,1,2536486.85
PRJ_NGO_00174_6,PRJ_NGO_00174_6_ITEM_5,Contingency,Contingency costs for project,lump-sum,284588.78,1,284588.78
PRJ_NGO_00174_5,PRJ_NGO_00174_5_ITEM_1,Materials,Materials costs for project,kit,66.1,3380,223417.99999999997
PRJ_NGO_00174_5,PRJ_NGO_00174_5_ITEM_2,Staff,Staff costs for project,person-month,19258.01,3,57774.03
PRJ_NGO_00174_5,PRJ_NGO_00174_5_ITEM_3,Transport,Transport costs for project,trip,93680.28,16,1498884.48
PRJ_NGO_00174_5,PRJ_NGO_00174_5_ITEM_4,Admin,Admin costs for project,lump-sum,1230527.07,1,1230527.07
PRJ_NGO_00174_5,PRJ_NGO_00174_5_ITEM_5,Contingency,Contingency costs for project,lump-sum,424686.88,1,424686.88
PRJ_NGO_00174_4,PRJ_NGO_00174_4_ITEM_1,Materials,Materials costs for project,kit,451.09,4601,2075465.0899999999
PRJ_NGO_00174_4,PRJ_NGO_00174_4_ITEM_2,Staff,Staff costs for project,person-month,609623.47,7,4267364.29
PRJ_NGO_00174_4,PRJ_NGO_00174_4_ITEM_3,Transport,Transport costs for project,trip,15669.28,23,360393.44
PRJ_NGO_00174_4,PRJ_NGO_00174_4_ITEM_4,Admin,Admin costs for project,lump-sum,910908.01,1,910908.01
PRJ_NGO_00174_4,PRJ_NGO_00174_4_ITEM_5,Contingency,Contingency costs for project,lump-sum,211352.62,1,211352.62
PRJ_NGO_00174_3,PRJ_NGO_00174_3_ITEM_1,Materials,Materials costs for project,kit,16.12,2640,42556.8
PRJ_NGO_00174_3,PRJ_NGO_00174_3_ITEM_2,Staff,Staff costs for project,person-month,46645.57,10,466455.7
PRJ_NGO_00174_3,PRJ_NGO_00174_3_ITEM_3,Transport,Transport costs for project,trip,208583.66,13,2711587.58
PRJ_NGO_00174_3,PRJ_NGO_00174_3_ITEM_4,Admin,Admin costs for project,lump-sum,2146121.79,1,2146121.79
PRJ_NGO_00174_3,PRJ_NGO_00174_3_ITEM_5,Contingency,Contingency costs for project,lump-sum,1421685.74,1,1421685.74
PRJ_NGO_00174_2,PRJ_NGO_00174_2_ITEM_1,Materials,Materials costs for project,kit,396.24,3251,1288176.24
PRJ_NGO_00174_2,PRJ_NGO_00174_2_ITEM_2,Staff,Staff costs for project,person-month,248805.0,11,2736855.0
PRJ_NGO_00174_2,PRJ_NGO_00174_2_ITEM_3,Transport,Transport costs for project,trip,76005.81,16,1216092.96
PRJ_NGO_00174_2,PRJ_NGO_00174_2_ITEM_4,Admin,Admin costs for project,lump-sum,2017914.8,1,2017914.8
PRJ_NGO_00174_2,PRJ_NGO_00174_2_ITEM_5,Contingency,Contingency costs for project,lump-sum,927354.33,1,927354.33
PRJ_NGO_00174_1,PRJ_NGO_00174_1_ITEM_1,Materials,Materials costs for project,kit,6.08,1443,8773.44
PRJ_NGO_00174_1,PRJ_NGO_00174_1_ITEM_2,Staff,Staff costs for project,person-month,25884.89,4,103539.56
PRJ_NGO_00174_1,PRJ_NGO_00174_1_ITEM_3,Transport,Transport costs for project,trip,54371.26,7,380598.82
PRJ_NGO_00174_1,PRJ_NGO_00174_1_ITEM_4,Admin,Admin costs for project,lump-sum,177999.67,1,177999.67
PRJ_NGO_00174_1,PRJ_NGO_00174_1_ITEM_5,Contingency,Contingency costs for project,lump-sum,885595.37,1,885595.37
PRJ_NGO_00175_2,PRJ_NGO_00175_2_ITEM_1,Materials,Materials costs for project,kit,161.76,2124,343578.24
PRJ_NGO_00175_2,PRJ_NGO_00175_2_ITEM_2,Staff,Staff costs for project,person-month,94260.61,6,565563.66
PRJ_NGO_00175_2,PRJ_NGO_00175_2_ITEM_3,Transport,Transport costs for project,trip,62362.1,10,623621.0
PRJ_NGO_00175_2,PRJ_NGO_00175_2_ITEM_4,Admin,Admin costs for project,lump-sum,265671.76,1,265671.76
PRJ_NGO_00175_2,PRJ_NGO_00175_2_ITEM_5,Contingency,Contingency costs for project,lump-sum,223173.21,1,223173.21
PRJ_NGO_00175_1,PRJ_NGO_00175_1_ITEM_1,Materials,Materials costs for project,kit,128.52,231,29688.120000000003
PRJ_NGO_00175_1,PRJ_NGO_00175_1_ITEM_2,Staff,Staff costs for project,person-month,8704.58,6,52227.479999999996
PRJ_NGO_00175_1,PRJ_NGO_00175_1_ITEM_3,Transport,Transport costs for project,trip,41325.36,1,41325.36
PRJ_NGO_00175_1,PRJ_NGO_00175_1_ITEM_4,Admin,Admin costs for project,lump-sum,39060.05,1,39060.05
PRJ_NGO_00175_1,PRJ_NGO_00175_1_ITEM_5,Contingency,Contingency costs for project,lump-sum,5197.95,1,5197.95
PRJ_NGO_00176_5,PRJ_NGO_00176_5_ITEM_1,Materials,Materials costs for project,kit,532.28,3840,2043955.2
PRJ_NGO_00176_5,PRJ_NGO_00176_5_ITEM_2,Staff,Staff costs for project,person-month,529629.48,9,4766665.32
PRJ_NGO_00176_5,PRJ_NGO_00176_5_ITEM_3,Transport,Transport costs for project,trip,134962.18,19,2564281.42
PRJ_NGO_00176_5,PRJ_NGO_00176_5_ITEM_4,Admin,Admin costs for project,lump-sum,9934069.37,1,9934069.37
PRJ_NGO_00176_5,PRJ_NGO_00176_5_ITEM_5,Contingency,Contingency costs for project,lump-sum,233640.69,1,233640.69
PRJ_NGO_00176_4,PRJ_NGO_00176_4_ITEM_1,Materials,Materials costs for project,kit,473.8,4832,2289401.6
PRJ_NGO_00176_4,PRJ_NGO_00176_4_ITEM_2,Staff,Staff costs for project,person-month,28982.3,11,318805.3
PRJ_NGO_00176_4,PRJ_NGO_00176_4_ITEM_3,Transport,Transport costs for project,trip,89890.99,24,2157383.7600000002
PRJ_NGO_00176_4,PRJ_NGO_00176_4_ITEM_4,Admin,Admin costs for project,lump-sum,82094.13,1,82094.13
PRJ_NGO_00176_4,PRJ_NGO_00176_4_ITEM_5,Contingency,Contingency costs for project,lump-sum,25239830.05,1,25239830.05
PRJ_NGO_00176_3,PRJ_NGO_00176_3_ITEM_1,Materials,Materials costs for project,kit,1684.23,971,1635387.33
PRJ_NGO_00176_3,PRJ_NGO_00176_3_ITEM_2,Staff,Staff costs for project,person-month,178572.42,8,1428579.36
PRJ_NGO_00176_3,PRJ_NGO_00176_3_ITEM_3,Transport,Transport costs for project,trip,368456.94,4,1473827.76
PRJ_NGO_00176_3,PRJ_NGO_00176_3_ITEM_4,Admin,Admin costs for project,lump-sum,640490.09,1,640490.09
PRJ_NGO_00176_3,PRJ_NGO_00176_3_ITEM_5,Contingency,Contingency costs for project,lump-sum,323013.68,1,323013.68
PRJ_NGO_00176_2,PRJ_NGO_00176_2_ITEM_1,Materials,Materials costs for project,kit,1556.72,3287,5116938.64
PRJ_NGO_00176_2,PRJ_NGO_00176_2_ITEM_2,Staff,Staff costs for project,person-month,138734.7,5,693673.5
PRJ_NGO_00176_2,PRJ_NGO_00176_2_ITEM_3,Transport,Transport costs for project,trip,15708.12,16,251329.92
PRJ_NGO_00176_2,PRJ_NGO_00176_2_ITEM_4,Admin,Admin costs for project,lump-sum,2052186.19,1,2052186.19
PRJ_NGO_00176_2,PRJ_NGO_00176_2_ITEM_5,Contingency,Contingency costs for project,lump-sum,4375083.22,1,4375083.22
PRJ_NGO_00176_1,PRJ_NGO_00176_1_ITEM_1,Materials,Materials costs for project,kit,88.23,2648,233633.04
PRJ_NGO_00176_1,PRJ_NGO_00176_1_ITEM_2,Staff,Staff costs for project,person-month,729915.63,6,4379493.78
PRJ_NGO_00176_1,PRJ_NGO_00176_1_ITEM_3,Transport,Transport costs for project,trip,151556.69,13,1970236.97
PRJ_NGO_00176_1,PRJ_NGO_00176_1_ITEM_4,Admin,Admin costs for project,lump-sum,6374163.43,1,6374163.43
PRJ_NGO_00176_1,PRJ_NGO_00176_1_ITEM_5,Contingency,Contingency costs for project,lump-sum,105664.86,1,105664.86
PRJ_NGO_00178_2,PRJ_NGO_00178_2_ITEM_1,Food,Food costs for project,unit,0.73,18819,13737.869999999999
PRJ_NGO_00178_2,PRJ_NGO_00178_2_ITEM_2,Transport,Transport costs for project,trip,26554.38,10,265543.8
PRJ_NGO_00178_2,PRJ_NGO_00178_2_ITEM_3,Staff,Staff costs for project,person-month,7308.56,4,29234.24
PRJ_NGO_00178_2,PRJ_NGO_00178_2_ITEM_4,Admin,Admin costs for project,lump-sum,1410181.56,1,1410181.56
PRJ_NGO_00178_2,PRJ_NGO_00178_2_ITEM_5,Contingency,Contingency costs for project,lump-sum,1151173.27,1,1151173.27
PRJ_NGO_00178_1,PRJ_NGO_00178_1_ITEM_1,Food,Food costs for project,unit,18.32,8645,158376.4
PRJ_NGO_00178_1,PRJ_NGO_00178_1_ITEM_2,Transport,Transport costs for project,trip,29668.31,2,59336.62
PRJ_NGO_00178_1,PRJ_NGO_00178_1_ITEM_3,Staff,Staff costs for project,person-month,26598.48,9,239386.32
PRJ_NGO_00178_1,PRJ_NGO_00178_1_ITEM_4,Admin,Admin costs for project,lump-sum,242853.99,1,242853.99
PRJ_NGO_00178_1,PRJ_NGO_00178_1_ITEM_5,Contingency,Contingency costs for project,lump-sum,475873.79,1,475873.79
PRJ_NGO_00179_4,PRJ_NGO_00179_4_ITEM_1,Food,Food costs for project,unit,7.99,46580,372174.2
PRJ_NGO_00179_4,PRJ_NGO_00179_4_ITEM_2,Transport,Transport costs for project,trip,221893.71,11,2440830.81
PRJ_NGO_00179_4,PRJ_NGO_00179_4_ITEM_3,Staff,Staff costs for project,person-month,207707.6,10,2077076.0
PRJ_NGO_00179_4,PRJ_NGO_00179_4_ITEM_4,Admin,Admin costs for project,lump-sum,1011996.73,1,1011996.73
PRJ_NGO_00179_4,PRJ_NGO_00179_4_ITEM_5,Contingency,Contingency costs for project,lump-sum,93500.6,1,93500.6
PRJ_NGO_00179_3,PRJ_NGO_00179_3_ITEM_1,Food,Food costs for project,unit,4.82,59670,287609.4
PRJ_NGO_00179_3,PRJ_NGO_00179_3_ITEM_2,Transport,Transport costs for project,trip,13638.01,19,259122.19
PRJ_NGO_00179_3,PRJ_NGO_00179_3_ITEM_3,Staff,Staff costs for project,person-month,260469.54,7,1823286.78
PRJ_NGO_00179_3,PRJ_NGO_00179_3_ITEM_4,Admin,Admin costs for project,lump-sum,4455220.14,1,4455220.14
PRJ_NGO_00179_3,PRJ_NGO_00179_3_ITEM_5,Contingency,Contingency costs for project,lump-sum,2510368.21,1,2510368.21
PRJ_NGO_00179_2,PRJ_NGO_00179_2_ITEM_1,Food,Food costs for project,unit,6.89,67179,462863.31
PRJ_NGO_00179_2,PRJ_NGO_00179_2_ITEM_2,Transport,Transport costs for project,trip,108312.94,15,1624694.1
PRJ_NGO_00179_2,PRJ_NGO_00179_2_ITEM_3,Staff,Staff costs for project,person-month,195799.2,10,1957992.0
PRJ_NGO_00179_2,PRJ_NGO_00179_2_ITEM_4,Admin,Admin costs for project,lump-sum,6909230.7,1,6909230.7
PRJ_NGO_00179_2,PRJ_NGO_00179_2_ITEM_5,Contingency,Contingency costs for project,lump-sum,90028.05,1,90028.05
PRJ_NGO_00179_1,PRJ_NGO_00179_1_ITEM_1,Food,Food costs for project,unit,35.91,19089,685485.99
PRJ_NGO_00179_1,PRJ_NGO_00179_1_ITEM_2,Transport,Transport costs for project,trip,141213.47,13,1835775.11
PRJ_NGO_00179_1,PRJ_NGO_00179_1_ITEM_3,Staff,Staff costs for project,person-month,15399.92,3,46199.76
PRJ_NGO_00179_1,PRJ_NGO_00179_1_ITEM_4,Admin,Admin costs for project,lump-sum,242822.67,1,242822.67
PRJ_NGO_00179_1,PRJ_NGO_00179_1_ITEM_5,Contingency,Contingency costs for project,lump-sum,796533.12,1,796533.12
PRJ_NGO_00180_1,PRJ_NGO_00180_1_ITEM_1,Materials,Materials costs for project,kit,813.34,4129,3358280.8600000003
PRJ_NGO_00180_1,PRJ_NGO_00180_1_ITEM_2,Staff,Staff costs for project,person-month,426614.1,11,4692755.1
PRJ_NGO_00180_1,PRJ_NGO_00180_1_ITEM_3,Transport,Transport costs for project,trip,227289.34,20,4545786.8
PRJ_NGO_00180_1,PRJ_NGO_00180_1_ITEM_4,Admin,Admin costs for project,lump-sum,7549985.85,1,7549985.85
PRJ_NGO_00180_1,PRJ_NGO_00180_1_ITEM_5,Contingency,Contingency costs for project,lump-sum,2865998.29,1,2865998.29
PRJ_NGO_00181_1,PRJ_NGO_00181_1_ITEM_1,Materials,Materials costs for project,kit,892.53,1509,1346827.77
PRJ_NGO_00181_1,PRJ_NGO_00181_1_ITEM_2,Staff,Staff costs for project,person-month,185206.99,9,1666862.91
PRJ_NGO_00181_1,PRJ_NGO_00181_1_ITEM_3,Transport,Transport costs for project,trip,142770.82,7,999395.74
PRJ_NGO_00181_1,PRJ_NGO_00181_1_ITEM_4,Admin,Admin costs for project,lump-sum,398926.95,1,398926.95
PRJ_NGO_00181_1,PRJ_NGO_00181_1_ITEM_5,Contingency,Contingency costs for project,lump-sum,2379187.4,1,2379187.4
PRJ_NGO_00182_7,PRJ_NGO_00182_7_ITEM_1,Materials,Materials costs for project,kit,13.88,4469,62029.72
PRJ_NGO_00182_7,PRJ_NGO_00182_7_ITEM_2,Staff,Staff costs for project,person-month,181221.21,7,1268548.47
PRJ_NGO_00182_7,PRJ_NGO_00182_7_ITEM_3,Transport,Transport costs for project,trip,116988.52,22,2573747.44
PRJ_NGO_00182_7,PRJ_NGO_00182_7_ITEM_4,Admin,Admin costs for project,lump-sum,881590.36,1,881590.36
PRJ_NGO_00182_7,PRJ_NGO_00182_7_ITEM_5,Contingency,Contingency costs for project,lump-sum,741485.08,1,741485.08
PRJ_NGO_00182_6,PRJ_NGO_00182_6_ITEM_1,Materials,Materials costs for project,kit,31.65,3655,115680.75
PRJ_NGO_00182_6,PRJ_NGO_00182_6_ITEM_2,Staff,Staff costs for project,person-month,105071.03,5,525355.15
PRJ_NGO_00182_6,PRJ_NGO_00182_6_ITEM_3,Transport,Transport costs for project,trip,133890.74,18,2410033.32
PRJ_NGO_00182_6,PRJ_NGO_00182_6_ITEM_4,Admin,Admin costs for project,lump-sum,29056.34,1,29056.34
PRJ_NGO_00182_6,PRJ_NGO_00182_6_ITEM_5,Contingency,Contingency costs for project,lump-sum,53486.9,1,53486.9
PRJ_NGO_00182_5,PRJ_NGO_00182_5_ITEM_1,Materials,Materials costs for project,kit,86.72,4362,378272.64
PRJ_NGO_00182_5,PRJ_NGO_00182_5_ITEM_2,Staff,Staff costs for project,person-month,279374.02,3,838122.06
PRJ_NGO_00182_5,PRJ_NGO_00182_5_ITEM_3,Transport,Transport costs for project,trip,7483.79,21,157159.59
PRJ_NGO_00182_5,PRJ_NGO_00182_5_ITEM_4,Admin,Admin costs for project,lump-sum,818371.82,1,818371.82
PRJ_NGO_00182_5,PRJ_NGO_00182_5_ITEM_5,Contingency,Contingency costs for project,lump-sum,129452.2,1,129452.2
PRJ_NGO_00182_4,PRJ_NGO_00182_4_ITEM_1,Materials,Materials costs for project,kit,81.75,3311,270674.25
PRJ_NGO_00182_4,PRJ_NGO_00182_4_ITEM_2,Staff,Staff costs for project,person-month,107726.02,4,430904.08
PRJ_NGO_00182_4,PRJ_NGO_00182_4_ITEM_3,Transport,Transport costs for project,trip,78254.32,16,1252069.12
PRJ_NGO_00182_4,PRJ_NGO_00182_4_ITEM_4,Admin,Admin costs for project,lump-sum,113372.14,1,113372.14
PRJ_NGO_00182_4,PRJ_NGO_00182_4_ITEM_5,Contingency,Contingency costs for project,lump-sum,255172.02,1,255172.02
PRJ_NGO_00182_3,PRJ_NGO_00182_3_ITEM_1,Materials,Materials costs for project,kit,275.65,3276,903029.3999999999
PRJ_NGO_00182_3,PRJ_NGO_00182_3_ITEM_2,Staff,Staff costs for project,person-month,105632.22,8,845057.76
PRJ_NGO_00182_3,PRJ_NGO_00182_3_ITEM_3,Transport,Transport costs for project,trip,46898.36,16,750373.76
PRJ_NGO_00182_3,PRJ_NGO_00182_3_ITEM_4,Admin,Admin costs for project,lump-sum,400850.29,1,400850.29
PRJ_NGO_00182_3,PRJ_NGO_00182_3_ITEM_5,Contingency,Contingency costs for project,lump-sum,401878.9,1,401878.9
PRJ_NGO_00182_2,PRJ_NGO_00182_2_ITEM_1,Materials,Materials costs for project,kit,263.41,940,247605.40000000002
PRJ_NGO_00182_2,PRJ_NGO_00182_2_ITEM_2,Staff,Staff costs for project,person-month,2963.85,8,23710.8
PRJ_NGO_00182_2,PRJ_NGO_00182_2_ITEM_3,Transport,Transport costs for project,trip,34523.0,4,138092.0
PRJ_NGO_00182_2,PRJ_NGO_00182_2_ITEM_4,Admin,Admin costs for project,lump-sum,435078.14,1,435078.14
PRJ_NGO_00182_2,PRJ_NGO_00182_2_ITEM_5,Contingency,Contingency costs for project,lump-sum,146815.84,1,146815.84
PRJ_NGO_00182_1,PRJ_NGO_00182_1_ITEM_1,Materials,Materials costs for project,kit,86.75,3093,268317.75
PRJ_NGO_00182_1,PRJ_NGO_00182_1_ITEM_2,Staff,Staff costs for project,person-month,2885.52,6,17313.12
PRJ_NGO_00182_1,PRJ_NGO_00182_1_ITEM_3,Transport,Transport costs for project,trip,87250.59,15,1308758.8499999999
PRJ_NGO_00182_1,PRJ_NGO_00182_1_ITEM_4,Admin,Admin costs for project,lump-sum,616153.21,1,616153.21
PRJ_NGO_00182_1,PRJ_NGO_00182_1_ITEM_5,Contingency,Contingency costs for project,lump-sum,384250.73,1,384250.73
PRJ_NGO_00183_4,PRJ_NGO_00183_4_ITEM_1,Materials,Materials costs for project,kit,92.25,1123,103596.75
PRJ_NGO_00183_4,PRJ_NGO_00183_4_ITEM_2,Staff,Staff costs for project,person-month,5541.07,3,16623.21
PRJ_NGO_00183_4,PRJ_NGO_00183_4_ITEM_3,Transport,Transport costs for project,trip,39441.53,5,197207.65
PRJ_NGO_00183_4,PRJ_NGO_00183_4_ITEM_4,Admin,Admin costs for project,lump-sum,78769.86,1,78769.86
PRJ_NGO_00183_4,PRJ_NGO_00183_4_ITEM_5,Contingency,Contingency costs for project,lump-sum,188899.23,1,188899.23
PRJ_NGO_00183_3,PRJ_NGO_00183_3_ITEM_1,Materials,Materials costs for project,kit,20.17,314,6333.38
PRJ_NGO_00183_3,PRJ_NGO_00183_3_ITEM_2,Staff,Staff costs for project,person-month,4843.62,10,48436.2
PRJ_NGO_00183_3,PRJ_NGO_00183_3_ITEM_3,Transport,Transport costs for project,trip,29054.88,1,29054.88
PRJ_NGO_00183_3,PRJ_NGO_00183_3_ITEM_4,Admin,Admin costs for project,lump-sum,67579.96,1,67579.96
PRJ_NGO_00183_3,PRJ_NGO_00183_3_ITEM_5,Contingency,Contingency costs for project,lump-sum,318896.61,1,318896.61
PRJ_NGO_00183_2,PRJ_NGO_00183_2_ITEM_1,Materials,Materials costs for project,kit,19.2,3142,60326.399999999994
PRJ_NGO_00183_2,PRJ_NGO_00183_2_ITEM_2,Staff,Staff costs for project,person-month,150171.73,10,1501717.3
PRJ_NGO_00183_2,PRJ_NGO_00183_2_ITEM_3,Transport,Transport costs for project,trip,31439.95,15,471599.25
PRJ_NGO_00183_2,PRJ_NGO_00183_2_ITEM_4,Admin,Admin costs for project,lump-sum,750732.75,1,750732.75
PRJ_NGO_00183_2,PRJ_NGO_00183_2_ITEM_5,Contingency,Contingency costs for project,lump-sum,1525919.21,1,1525919.21
PRJ_NGO_00183_1,PRJ_NGO_00183_1_ITEM_1,Materials,Materials costs for project,kit,158.34,1906,301796.04
PRJ_NGO_00183_1,PRJ_NGO_00183_1_ITEM_2,Staff,Staff costs for project,person-month,141652.27,6,849913.6199999999
PRJ_NGO_00183_1,PRJ_NGO_00183_1_ITEM_3,Transport,Transport costs for project,trip,6128.55,9,55156.950000000004
PRJ_NGO_00183_1,PRJ_NGO_00183_1_ITEM_4,Admin,Admin costs for project,lump-sum,38817.29,1,38817.29
PRJ_NGO_00183_1,PRJ_NGO_00183_1_ITEM_5,Contingency,Contingency costs for project,lump-sum,465908.85,1,465908.85
PRJ_NGO_00184_2,PRJ_NGO_00184_2_ITEM_1,Food,Food costs for project,unit,35.42,2008,71123.36
PRJ_NGO_00184_2,PRJ_NGO_00184_2_ITEM_2,Transport,Transport costs for project,trip,83886.41,1,83886.41
PRJ_NGO_00184_2,PRJ_NGO_00184_2_ITEM_3,Staff,Staff costs for project,person-month,33611.25,4,134445.0
PRJ_NGO_00184_2,PRJ_NGO_00184_2_ITEM_4,Admin,Admin costs for project,lump-sum,113613.55,1,113613.55
PRJ_NGO_00184_2,PRJ_NGO_00184_2_ITEM_5,Contingency,Contingency costs for project,lump-sum,59427.98,1,59427.98
PRJ_NGO_00184_1,PRJ_NGO_00184_1_ITEM_1,Food,Food costs for project,unit,28.91,56608,1636537.28
PRJ_NGO_00184_1,PRJ_NGO_00184_1_ITEM_2,Transport,Transport costs for project,trip,73048.68,17,1241827.5599999998
PRJ_NGO_00184_1,PRJ_NGO_00184_1_ITEM_3,Staff,Staff costs for project,person-month,1940.1,8,15520.8
PRJ_NGO_00184_1,PRJ_NGO_00184_1_ITEM_4,Admin,Admin costs for project,lump-sum,2921236.08,1,2921236.08
PRJ_NGO_00184_1,PRJ_NGO_00184_1_ITEM_5,Contingency,Contingency costs for project,lump-sum,4915022.57,1,4915022.57
PRJ_NGO_00186_3,PRJ_NGO_00186_3_ITEM_1,Materials,Materials costs for project,kit,1240.59,1577,1956410.43
PRJ_NGO_00186_3,PRJ_NGO_00186_3_ITEM_2,Staff,Staff costs for project,person-month,111955.64,5,559778.2
PRJ_NGO_00186_3,PRJ_NGO_00186_3_ITEM_3,Transport,Transport costs for project,trip,119588.01,7,837116.07
PRJ_NGO_00186_3,PRJ_NGO_00186_3_ITEM_4,Admin,Admin costs for project,lump-sum,622035.79,1,622035.79
PRJ_NGO_00186_3,PRJ_NGO_00186_3_ITEM_5,Contingency,Contingency costs for project,lump-sum,784565.99,1,784565.99
