financial_report_id,ngo_id,financial_year,document_type,document_source,audit_status,auditor_name,total_income,grant_income,donation_income,other_income,fcra_income,nfcra_income,total_expenditure,programme_expenses,administrative_expenses,fundraising_expenses,employee_expenses,consultancy_expenses,material_expenses,other_expenses,cash_and_bank_balance,total_assets,total_liabilities,surplus_or_deficit,related_party_transactions,source_url,verification_status
FIN_NGO_00172_FY2022-23,NGO_00172,FY2022-23,Audited Financial Statement,NGO Website,Clean,"M/s Gupta & Aggarwal, Chartered Accountants",3622280.16,1917570.9,934460.42,770248.84,0.0,3622280.16,3451467.75,2888827.83,459063.65,62270.26,171085.75,0.0,0.0,-129779.74,782306.24,2408032.47,247535.58,170812.41,0.0,https://eleos.org/docs/FIN_NGO_00172_FY2022-23.pdf,Verified
FIN_NGO_00173_FY2025-26,NGO_00173,FY2025-26,Audited Financial Statement,Public Repository,Clean,"M/s K. Mehta & Co., Chartered Accountants",54915655.61,33730378.54,15312932.2,5872344.87,0.0,54915655.61,53215945.94,43176040.21,7251190.35,1546002.11,4784210.54,0.0,0.0,-3541497.27,21158453.62,54199521.08,12150231.37,1699709.67,0.0,https://eleos.org/docs/FIN_NGO_00173_FY2025-26.pdf,Verified
FIN_NGO_00173_FY2024-25,NGO_00173,FY2024-25,Audited Financial Statement,NGO Website,Qualified,"M/s Deshmukh & Associates, Chartered Accountants",48646244.09,22157579.17,14711034.14,11777630.78,0.0,48646244.09,48179569.52,38310821.99,3394978.2,1331117.19,4449085.98,208069.85,416139.7,69356.61,18528921.35,47313661.58,11910588.57,466674.57,0.0,https://eleos.org/docs/FIN_NGO_00173_FY2024-25.pdf,Extracted
FIN_NGO_00173_FY2023-24,NGO_00173,FY2023-24,Audited Financial Statement,Public Repository,Clean,"M/s Iyer, Natarajan & Co., Chartered Accountants",50376444.71,33805908.18,12829096.13,3741440.4,0.0,50376444.71,46127753.02,37080101.78,3905865.86,981132.55,3943690.72,65088.63,130177.27,21696.21,18615621.28,53330850.48,20486848.6,4248691.69,0.0,https://eleos.org/docs/FIN_NGO_00173_FY2023-24.pdf,Verified
FIN_NGO_00173_FY2022-23,NGO_00173,FY2022-23,Audited Financial Statement,Public Repository,Clean,"M/s Sen & Dasgupta, Chartered Accountants",51707653.98,37549862.07,12841800.63,1315991.28,0.0,51707653.98,48817431.15,34072191.61,2812287.74,720986.23,4821189.25,1917232.9,3834465.8,639077.62,19856801.05,48202949.67,9833241.91,2890222.83,0.0,https://eleos.org/docs/FIN_NGO_00173_FY2022-23.pdf,Verified
FIN_NGO_00174_FY2025-26,NGO_00174,FY2025-26,Audited Financial Statement,Public Repository,Clean,"M/s V. Raman & Co., Chartered Accountants",19094981.28,8096169.16,10358474.63,640337.49,0.0,19094981.28,17214231.3,13174907.69,2092065.09,419127.09,853844.44,202286.1,404572.19,67428.7,6183015.0,30047122.15,6153257.14,1880749.98,0.0,https://eleos.org/docs/FIN_NGO_00174_FY2025-26.pdf,Verified
FIN_NGO_00174_FY2024-25,NGO_00174,FY2024-25,Audited Financial Statement,NGO Website,Clean,"M/s Sen & Dasgupta, Chartered Accountants",15848828.85,7885650.98,6427781.73,1535396.14,0.0,15848828.85,15865564.45,11238852.11,1639351.09,363372.4,746023.22,563389.69,1126779.38,187796.56,9748890.01,27395403.8,3085063.63,-16735.6,0.0,https://eleos.org/docs/FIN_NGO_00174_FY2024-25.pdf,Verified
FIN_NGO_00174_FY2023-24,NGO_00174,FY2023-24,Audited Financial Statement,NGO Website,Clean,"M/s Deshmukh & Associates, Chartered Accountants",16996399.95,8683278.49,5061791.87,3251329.59,0.0,16996399.95,16923885.48,12919508.41,1943169.04,445846.59,833504.06,234557.21,469114.42,78185.75,8654196.94,28810039.47,11126051.36,72514.47,0.0,https://eleos.org/docs/FIN_NGO_00174_FY2023-24.pdf,Verified
FIN_NGO_00174_FY2022-23,NGO_00174,FY2022-23,Audited Financial Statement,Public Repository,Clean,"M/s V. Raman & Co., Chartered Accountants",17995249.8,10786369.84,2821352.42,4387527.54,0.0,17995249.8,16397720.44,13124541.51,1321128.58,638757.69,847301.46,139797.36,279594.72,46599.12,6873184.65,29854710.49,3376054.76,1597529.36,0.0,https://eleos.org/docs/FIN_NGO_00174_FY2022-23.pdf,Verified
FIN_NGO_00175_FY2025-26,NGO_00175,FY2025-26,Audited Financial Statement,Public Repository,Qualified,"M/s Gupta & Aggarwal, Chartered Accountants",4382153.84,1728135.08,1754612.67,899406.09,0.0,4382153.84,4278500.32,2953287.69,550927.53,46368.12,279535.39,134514.48,269028.95,44838.16,1001364.82,3608130.34,366639.42,103653.52,0.0,https://eleos.org/docs/FIN_NGO_00175_FY2025-26.pdf,Extracted
FIN_NGO_00176_FY2025-26,NGO_00176,FY2025-26,Audited Financial Statement,NGO Website,Clean,"M/s Iyer, Natarajan & Co., Chartered Accountants",39558363.62,17027898.96,9678118.91,12852345.75,0.0,39558363.62,40187907.45,31731539.18,2368009.82,1218661.02,2910965.09,587619.7,1175239.41,195873.23,13047559.06,17919361.88,5754837.77,-629543.83,0.0,https://eleos.org/docs/FIN_NGO_00176_FY2025-26.pdf,Verified
FIN_NGO_00176_FY2024-25,NGO_00176,FY2024-25,Audited Financial Statement,NGO Website,Clean,"M/s Sen & Dasgupta, Chartered Accountants",37071410.85,26882638.74,8968274.8,1220497.31,0.0,37071410.85,33115745.59,26693181.88,2866017.3,984211.0,3104242.94,0.0,0.0,-531907.53,5686780.83,20093628.93,6369790.89,3955665.26,0.0,https://eleos.org/docs/FIN_NGO_00176_FY2024-25.pdf,Verified
FIN_NGO_00176_FY2023-24,NGO_00176,FY2023-24,Audited Financial Statement,NGO Website,Clean,"M/s Gupta & Aggarwal, Chartered Accountants",42394399.26,23965151.42,7571614.17,10857633.67,0.0,42394399.26,40079344.71,31973459.73,2964913.35,1396636.77,3455619.93,86614.48,173228.96,28871.49,14921433.44,18771647.72,4471280.59,2315054.55,0.0,https://eleos.org/docs/FIN_NGO_00176_FY2023-24.pdf,Verified
FIN_NGO_00178_FY2025-26,NGO_00178,FY2025-26,Audited Financial Statement,NGO Website,Clean,"M/s R. K. Sharma & Associates, Chartered Accountants",2949638.9,1762532.39,991181.33,195925.18,0.0,2949638.9,2767466.74,2012347.03,351232.87,88927.81,275890.44,11720.58,23441.15,3906.86,1612732.54,1685570.87,636532.75,182172.16,0.0,https://eleos.org/docs/FIN_NGO_00178_FY2025-26.pdf,Verified
FIN_NGO_00178_FY2024-25,NGO_00178,FY2024-25,Audited Financial Statement,NGO Website,Qualified,"M/s Deshmukh & Associates, Chartered Accountants",2468870.14,1074308.17,1066456.64,328105.33,0.0,2468870.14,2473120.12,2002328.8,292766.74,83311.89,158768.93,0.0,0.0,-64056.24,1108502.17,1920968.64,202059.43,-4249.98,0.0,https://eleos.org/docs/FIN_NGO_00178_FY2024-25.pdf,Extracted
FIN_NGO_00178_FY2023-24,NGO_00178,FY2023-24,Audited Financial Statement,Public Repository,Clean,"M/s Sen & Dasgupta, Chartered Accountants",2110767.7,959182.86,788651.29,362933.55,0.0,2110767.7,1944410.84,1611108.19,268498.47,89225.33,155354.51,0.0,0.0,-179775.66,728012.21,1699466.46,558021.52,166356.86,0.0,https://eleos.org/docs/FIN_NGO_00178_FY2023-24.pdf,Verified
FIN_NGO_00179_FY2025-26,NGO_00179,FY2025-26,Audited Financial Statement,Public Repository,Clean,"M/s Deshmukh & Associates, Chartered Accountants",280435521.55,174961960.56,62716140.71,42757420.28,0.0,280435521.55,279137813.84,219824319.5,29049985.17,3867609.67,16629762.34,2929841.15,5859682.3,976613.71,74217198.23,131128348.32,13353060.96,1297707.71,0.0,https://eleos.org/docs/FIN_NGO_00179_FY2025-26.pdf,Verified
FIN_NGO_00179_FY2024-25,NGO_00179,FY2024-25,Audited Financial Statement,Public Repository,Clean,"M/s K. Mehta & Co., Chartered Accountants",263577447.94,128910263.58,49204487.58,85462696.78,0.0,263577447.94,241141514.02,194425897.0,30761638.94,2443480.26,18267897.89,0.0,0.0,-4757400.07,51571223.48,130007516.52,16565736.35,22435933.92,0.0,https://eleos.org/docs/FIN_NGO_00179_FY2024-25.pdf,Verified
FIN_NGO_00179_FY2023-24,NGO_00179,FY2023-24,Audited Financial Statement,Public Repository,Clean,"M/s Gupta & Aggarwal, Chartered Accountants",260949188.87,187688822.12,60981047.11,12279319.64,0.0,260949188.87,249219533.02,197879142.72,22853007.24,10192090.95,12317220.9,1793421.36,3586842.72,597807.13,105367253.12,131715459.2,26863567.45,11729655.85,0.0,https://eleos.org/docs/FIN_NGO_00179_FY2023-24.pdf,Verified
FIN_NGO_00179_FY2022-23,NGO_00179,FY2022-23,Audited Financial Statement,Public Repository,Clean,"M/s R. K. Sharma & Associates, Chartered Accountants",244483463.22,103264401.1,106571646.48,34647415.64,0.0,244483463.22,218616242.69,155360947.29,27491611.97,9699717.09,10580279.87,4645105.94,9290211.88,1548368.65,45434593.94,138818984.77,34257202.33,25867220.53,0.0,https://eleos.org/docs/FIN_NGO_00179_FY2022-23.pdf,Verified
FIN_NGO_00180_FY2025-26,NGO_00180,FY2025-26,Audited Financial Statement,NGO Website,Clean,"M/s Deshmukh & Associates, Chartered Accountants",2503266.53,1301554.19,770726.81,430985.53,0.0,2503266.53,2358019.58,1727618.9,302397.35,92926.78,164575.24,21150.39,42300.78,7050.14,800429.63,1608749.93,551353.43,145246.95,0.0,https://eleos.org/docs/FIN_NGO_00180_FY2025-26.pdf,Verified
FIN_NGO_00180_FY2024-25,NGO_00180,FY2024-25,Audited Financial Statement,NGO Website,Clean,"M/s R. K. Sharma & Associates, Chartered Accountants",2254978.04,1523131.8,391993.4,339852.84,0.0,2254978.04,2067091.1,1630579.79,151157.54,86310.71,129325.97,20915.13,41830.25,6971.71,1246492.3,1570821.39,433959.17,187886.94,0.0,https://eleos.org/docs/FIN_NGO_00180_FY2024-25.pdf,Verified
FIN_NGO_00181_FY2025-26,NGO_00181,FY2025-26,Audited Financial Statement,Public Repository,Qualified,"M/s K. Mehta & Co., Chartered Accountants",47545153.64,22331763.33,16903945.25,8309445.06,0.0,47545153.64,41935511.08,33341817.56,5521118.35,556818.52,2814342.17,0.0,0.0,-298585.52,13171235.32,67009877.3,12716773.37,5609642.56,0.0,https://eleos.org/docs/FIN_NGO_00181_FY2025-26.pdf,Extracted
FIN_NGO_00182_FY2025-26,NGO_00182,FY2025-26,Audited Financial Statement,Public Repository,Clean,"M/s V. Raman & Co., Chartered Accountants",4051933.87,1623263.92,1326243.39,1102426.56,0.0,4051933.87,3610981.48,2940433.72,220047.46,149821.76,269163.99,9454.36,18908.73,3151.46,990527.95,1489610.34,205112.0,440952.39,0.0,https://eleos.org/docs/FIN_NGO_00182_FY2025-26.pdf,Verified
FIN_NGO_00182_FY2024-25,NGO_00182,FY2024-25,Audited Financial Statement,NGO Website,Clean,"M/s V. Raman & Co., Chartered Accountants",4265367.83,2030569.5,833218.16,1401580.17,0.0,4265367.83,4246980.89,3441036.64,228502.98,132695.86,184931.59,77944.15,155888.29,25981.38,2330745.44,1489036.55,469275.32,18386.94,0.0,https://eleos.org/docs/FIN_NGO_00182_FY2024-25.pdf,Verified
FIN_NGO_00182_FY2023-24,NGO_00182,FY2023-24,Audited Financial Statement,Public Repository,Clean,"M/s Gupta & Aggarwal, Chartered Accountants",3957243.07,2516226.69,768651.99,672364.39,0.0,3957243.07,3757269.76,2602067.8,303935.29,155854.22,307455.88,116386.97,232773.94,38795.66,1275808.47,1362940.12,510426.23,199973.31,0.0,https://eleos.org/docs/FIN_NGO_00182_FY2023-24.pdf,Verified
FIN_NGO_00183_FY2025-26,NGO_00183,FY2025-26,Audited Financial Statement,NGO Website,Clean,"M/s V. Raman & Co., Chartered Accountants",14383878.03,10365396.53,3228240.11,790241.39,0.0,14383878.03,14180547.6,11110797.77,766335.57,289355.62,988636.96,307626.5,615253.01,102542.17,8632002.28,6398083.88,1842704.8,203330.43,0.0,https://eleos.org/docs/FIN_NGO_00183_FY2025-26.pdf,Verified
FIN_NGO_00183_FY2024-25,NGO_00183,FY2024-25,Audited Financial Statement,NGO Website,Clean,"M/s Sen & Dasgupta, Chartered Accountants",12691297.71,7165918.15,5011810.99,513568.57,0.0,12691297.71,12508743.95,10619013.06,1198628.83,560976.52,1074696.82,0.0,0.0,-944571.28,4069125.66,6392607.06,1094023.39,182553.76,0.0,https://eleos.org/docs/FIN_NGO_00183_FY2024-25.pdf,Verified
FIN_NGO_00183_FY2023-24,NGO_00183,FY2023-24,Audited Financial Statement,Public Repository,Clean,"M/s K. Mehta & Co., Chartered Accountants",14485750.68,5856790.53,5342548.13,3286412.02,0.0,14485750.68,14382122.14,10953888.7,1868869.6,700602.2,593641.93,79535.92,159071.83,26511.96,9059698.12,6547109.13,2204089.88,103628.54,0.0,https://eleos.org/docs/FIN_NGO_00183_FY2023-24.pdf,Verified
FIN_NGO_00184_FY2025-26,NGO_00184,FY2025-26,Audited Financial Statement,Public Repository,Clean,"M/s V. Raman & Co., Chartered Accountants",42808491.21,15465188.63,21698325.43,5644977.15,13587684.01,29220807.2,40109943.99,28365118.82,3412542.53,1898486.8,2219907.28,1264166.57,2528333.14,421388.85,9693214.61,51285458.77,20388879.51,2698547.22,0.0,https://eleos.org/docs/FIN_NGO_00184_FY2025-26.pdf,Verified
FIN_NGO_00184_FY2024-25,NGO_00184,FY2024-25,Audited Financial Statement,NGO Website,Clean,"M/s Iyer, Natarajan & Co., Chartered Accountants",39566199.13,18042419.91,19810157.81,1713621.41,13599134.23,25967064.9,35104179.49,25222959.78,3079670.06,1514306.15,1631394.35,1096754.75,2193509.49,365584.91,8642980.82,51384148.58,11791960.56,4462019.64,0.0,https://eleos.org/docs/FIN_NGO_00184_FY2024-25.pdf,Verified
FIN_NGO_00184_FY2023-24,NGO_00184,FY2023-24,Audited Financial Statement,NGO Website,Clean,"M/s Deshmukh & Associates, Chartered Accountants",32615197.96,18540505.15,9011976.8,5062716.01,11279617.71,21335580.25,30232036.88,20863016.75,4041933.73,340772.54,2622392.24,709176.49,1418352.98,236392.15,16513078.62,51472043.07,17540452.08,2383161.08,0.0,https://eleos.org/docs/FIN_NGO_00184_FY2023-24.pdf,Verified
FIN_NGO_00184_FY2022-23,NGO_00184,FY2022-23,Audited Financial Statement,Public Repository,Clean,"M/s Gupta & Aggarwal, Chartered Accountants",29052763.68,21306555.23,6334619.43,1411589.02,4444867.12,24607896.56,26556413.71,20280398.63,2773614.73,367306.74,1110098.03,607498.68,1214997.35,202499.55,8412253.3,55755493.12,21728420.52,2496349.97,0.0,https://eleos.org/docs/FIN_NGO_00184_FY2022-23.pdf,Verified
FIN_NGO_00184_FY2021-22,NGO_00184,FY2021-22,Audited Financial Statement,NGO Website,Clean,"M/s R. K. Sharma & Associates, Chartered Accountants",28649874.08,12199191.55,13761086.09,2689596.44,9921581.72,18728292.36,27483595.8,19538080.89,1605514.08,1168599.11,1436062.72,1120601.7,2241203.4,373533.9,14336053.79,52331750.8,6419596.15,1166278.28,0.0,https://eleos.org/docs/FIN_NGO_00184_FY2021-22.pdf,Verified
FIN_NGO_00186_FY2025-26,NGO_00186,FY2025-26,Audited Financial Statement,NGO Website,Clean,"M/s K. Mehta & Co., Chartered Accountants",17849109.79,9818437.51,4118659.9,3912012.38,0.0,17849109.79,17349850.33,13222556.41,904399.2,477691.35,1473905.98,381389.22,762778.44,127129.73,11072862.08,22887095.96,3040794.17,499259.46,0.0,https://eleos.org/docs/FIN_NGO_00186_FY2025-26.pdf,Verified
FIN_NGO_00186_FY2024-25,NGO_00186,FY2024-25,Audited Financial Statement,Public Repository,Qualified,"M/s K. Mehta & Co., Chartered Accountants",18281261.01,7025518.1,5302857.85,5952885.06,0.0,18281261.01,18196128.3,12538285.0,1845364.98,567054.33,1520577.26,517454.02,1034908.04,172484.67,10860667.09,22877754.36,4985324.31,85132.71,0.0,https://eleos.org/docs/FIN_NGO_00186_FY2024-25.pdf,Extracted
FIN_NGO_00188_FY2025-26,NGO_00188,FY2025-26,Audited Financial Statement,NGO Website,Clean,"M/s R. K. Sharma & Associates, Chartered Accountants",1136847.31,585645.96,181936.41,369264.94,0.0,1136847.31,1093056.69,806563.58,147464.79,21877.87,83545.14,10081.59,20163.19,3360.53,548743.77,1362510.77,312808.94,43790.62,0.0,https://eleos.org/docs/FIN_NGO_00188_FY2025-26.pdf,Verified
FIN_NGO_00188_FY2024-25,NGO_00188,FY2024-25,Audited Financial Statement,Public Repository,Clean,"M/s Deshmukh & Associates, Chartered Accountants",1157530.11,528758.16,466724.14,162047.81,0.0,1157530.11,1130236.21,771822.21,70679.46,52454.26,97425.75,41356.36,82712.72,13785.45,255550.67,1178210.73,196463.88,27293.9,0.0,https://eleos.org/docs/FIN_NGO_00188_FY2024-25.pdf,Verified
FIN_NGO_00189_FY2025-26,NGO_00189,FY2025-26,Audited Financial Statement,Public Repository,Unknown,"M/s R. K. Sharma & Associates, Chartered Accountants",580545.14,232865.21,150225.47,197454.46,0.0,580545.14,584627.85,412629.38,33791.45,26401.3,26532.67,25581.92,51163.83,8527.3,146304.24,793673.33,214561.24,-4082.71,0.0,https://eleos.org/docs/FIN_NGO_00189_FY2025-26.pdf,Extracted
FIN_NGO_00189_FY2024-25,NGO_00189,FY2024-25,Audited Financial Statement,Public Repository,Clean,"M/s K. Mehta & Co., Chartered Accountants",549372.82,219769.66,244286.48,85316.68,0.0,549372.82,516472.89,375790.09,50568.71,15447.88,32256.66,12722.86,25445.73,4240.96,271517.57,693850.08,239009.86,32899.93,0.0,https://eleos.org/docs/FIN_NGO_00189_FY2024-25.pdf,Verified
FIN_NGO_00190_FY2025-26,NGO_00190,FY2025-26,Audited Financial Statement,Public Repository,Clean,"M/s V. Raman & Co., Chartered Accountants",8623381.96,6444845.66,2155131.1,23405.2,0.0,8623381.96,7653343.42,5377237.04,598404.44,140660.77,430979.01,331818.65,663637.3,110606.21,3926387.9,4224807.26,1378005.41,970038.54,0.0,https://eleos.org/docs/FIN_NGO_00190_FY2025-26.pdf,Verified
FIN_NGO_00190_FY2024-25,NGO_00190,FY2024-25,Audited Financial Statement,NGO Website,Clean,"M/s K. Mehta & Co., Chartered Accountants",7340887.02,4890880.38,1684957.42,765049.22,0.0,7340887.02,7050749.38,5115318.73,821009.92,171168.84,432752.57,153149.79,306299.59,51049.94,1664214.95,4296435.32,1280240.81,290137.64,0.0,https://eleos.org/docs/FIN_NGO_00190_FY2024-25.pdf,Verified
FIN_NGO_00190_FY2023-24,NGO_00190,FY2023-24,Audited Financial Statement,NGO Website,Clean,"M/s Gupta & Aggarwal, Chartered Accountants",6251931.83,2497583.72,2826519.2,927828.91,0.0,6251931.83,5630147.46,4449182.59,673759.22,74387.28,409886.66,6879.51,13759.03,2293.17,1545694.02,4207895.63,962389.28,621784.37,0.0,https://eleos.org/docs/FIN_NGO_00190_FY2023-24.pdf,Verified
FIN_NGO_00190_FY2022-23,NGO_00190,FY2022-23,Audited Financial Statement,NGO Website,Clean,"M/s K. Mehta & Co., Chartered Accountants",6902281.58,3797477.39,2823357.53,281446.66,0.0,6902281.58,6848387.91,5650827.3,788670.0,144426.32,490989.04,0.0,0.0,-226524.75,2865503.64,4314639.25,955888.83,53893.67,0.0,https://eleos.org/docs/FIN_NGO_00190_FY2022-23.pdf,Verified
FIN_NGO_00190_FY2021-22,NGO_00190,FY2021-22,Audited Financial Statement,Public Repository,Clean,"M/s R. K. Sharma & Associates, Chartered Accountants",5904227.2,2304435.24,1004357.85,2595434.11,0.0,5904227.2,5815458.69,4049882.2,717429.75,103764.84,362094.87,174686.11,349372.22,58228.7,1111513.66,4105024.97,714850.56,88768.51,0.0,https://eleos.org/docs/FIN_NGO_00190_FY2021-22.pdf,Verified
FIN_NGO_00191_FY2025-26,NGO_00191,FY2025-26,Audited Financial Statement,NGO Website,Clean,"M/s V. Raman & Co., Chartered Accountants",1427148.63,841300.86,234980.24,350867.53,0.0,1427148.63,1366285.7,984826.34,82080.43,36985.46,88713.08,52104.12,104208.23,17368.04,554702.23,1356275.2,326854.86,60862.93,0.0,https://eleos.org/docs/FIN_NGO_00191_FY2025-26.pdf,Verified
FIN_NGO_00191_FY2024-25,NGO_00191,FY2024-25,Audited Financial Statement,Public Repository,Clean,"M/s R. K. Sharma & Associates, Chartered Accountants",1518007.47,1065104.03,360137.79,92765.65,0.0,1518007.47,1377918.41,1181994.87,100062.06,20427.06,95661.43,0.0,0.0,-20227.01,440140.21,1214329.65,284423.46,140089.06,0.0,https://eleos.org/docs/FIN_NGO_00191_FY2024-25.pdf,Verified
FIN_NGO_00191_FY2023-24,NGO_00191,FY2023-24,Audited Financial Statement,NGO Website,Clean,"M/s K. Mehta & Co., Chartered Accountants",1344259.41,624702.07,209368.51,510188.83,0.0,1344259.41,1365551.52,1106237.48,135754.51,39083.29,118888.59,0.0,0.0,-34412.35,226325.02,1199693.88,212427.33,-21292.11,0.0,https://eleos.org/docs/FIN_NGO_00191_FY2023-24.pdf,Verified
FIN_NGO_00191_FY2022-23,NGO_00191,FY2022-23,Audited Financial Statement,NGO Website,Clean,"M/s Sen & Dasgupta, Chartered Accountants",1167601.19,817946.18,343374.0,6281.01,0.0,1167601.19,1189860.32,843859.01,147758.81,13709.64,75487.34,32713.65,65427.31,10904.56,536903.54,1352221.46,358941.52,-22259.13,0.0,https://eleos.org/docs/FIN_NGO_00191_FY2022-23.pdf,Verified
FIN_NGO_00191_FY2021-22,NGO_00191,FY2021-22,Audited Financial Statement,Public Repository,Qualified,"M/s R. K. Sharma & Associates, Chartered Accountants",1155898.94,584391.78,349547.6,221959.56,0.0,1155898.94,1110736.8,891782.85,62163.93,16367.56,85731.8,16407.2,32814.4,5469.06,712283.71,1395407.82,431312.8,45162.14,0.0,https://eleos.org/docs/FIN_NGO_00191_FY2021-22.pdf,Extracted
FIN_NGO_00192_FY2025-26,NGO_00192,FY2025-26,Audited Financial Statement,Public Repository,Clean,"M/s Gupta & Aggarwal, Chartered Accountants",41911830.17,20193384.63,7806494.03,13911951.51,0.0,41911830.17,38885429.82,28081417.99,3246561.69,1176968.1,2868470.6,1053603.43,2107206.87,351201.14,10880091.4,46448279.72,17727751.49,3026400.35,0.0,https://eleos.org/docs/FIN_NGO_00192_FY2025-26.pdf,Verified
FIN_NGO_00193_FY2025-26,NGO_00193,FY2025-26,Audited Financial Statement,Public Repository,Clean,"M/s K. Mehta & Co., Chartered Accountants",37519704.27,23722625.83,11115310.16,2681768.28,0.0,37519704.27,36966052.68,27687502.32,2387259.86,753457.12,1861813.7,1282805.9,2565611.81,427601.97,18210423.65,20103107.82,2899876.76,553651.59,0.0,https://eleos.org/docs/FIN_NGO_00193_FY2025-26.pdf,Verified
FIN_NGO_00193_FY2024-25,NGO_00193,FY2024-25,Audited Financial Statement,NGO Website,Clean,"M/s Sen & Dasgupta, Chartered Accountants",34821762.08,12824064.44,12211819.67,9785877.97,0.0,34821762.08,31651673.11,22951289.72,1611883.73,794136.62,2505614.78,1136624.48,2273248.96,378874.82,12316216.7,18728565.72,6563434.33,3170088.97,0.0,https://eleos.org/docs/FIN_NGO_00193_FY2024-25.pdf,Verified
